Payload,Status,Exploit Success,Exploit Types,Payload Type,Response Time (s),Memory Usage (MB),Semantic Preserved,Response Code
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0135,69.91,No,200
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.013,69.91,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0138,69.91,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0173,69.91,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0174,69.91,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0156,69.91,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0132,69.91,No,200
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0111,69.91,No,500
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0121,69.91,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0145,69.91,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0178,69.91,No,200
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0204,69.91,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0169,69.91,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0208,69.91,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0171,69.91,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.019,69.91,No,200
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0126,69.91,No,200
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0271,69.91,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0204,69.91,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0162,69.91,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0135,69.91,No,200
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0172,69.91,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.012,69.91,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0144,69.91,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0134,69.91,No,500
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0165,69.91,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0117,69.91,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0145,69.91,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0094,69.91,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.01,69.91,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0087,69.91,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0158,69.91,No,200
0%27||+,Bypassed,Yes,unionAtk,Unknown,0.0093,69.91,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0071,70.16,No,500
0'<@=1+,Bypassed,No,None,Unknown,0.0162,70.16,No,500
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0199,70.16,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0075,70.26,No,200
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0094,70.36,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0188,70.67,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0133,70.99,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.008,70.99,No,500
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0132,70.99,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0142,70.99,No,500
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0121,70.99,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0062,69.91,No,500
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0156,69.91,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0186,69.91,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0156,69.91,No,500
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0204,69.91,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.028,69.91,No,200
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0218,69.91,No,500
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0109,69.91,No,500
0'<@=.1+,Bypassed,No,None,Unknown,0.0179,69.91,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0178,69.91,No,500
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0129,69.91,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0124,69.91,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.0178,69.91,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0184,69.91,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0124,69.91,No,500
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0177,69.91,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0223,69.91,No,500
0'<@=1%0b,Bypassed,No,None,Unknown,0.0128,69.91,No,500
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0109,69.91,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0187,69.91,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0272,69.91,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0141,69.91,No,500
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0135,69.91,No,200
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0122,69.91,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0262,69.91,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0137,69.91,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0147,69.91,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0198,69.91,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0163,69.91,No,500
0'<@=1%0b,Bypassed,No,None,Unknown,0.019,69.91,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0097,69.91,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0168,69.91,No,500
0'<@=1%0b,Bypassed,No,None,Unknown,0.0108,69.91,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.013,69.91,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0137,69.91,No,200
0%27||+,Bypassed,Yes,unionAtk,Unknown,0.0148,69.91,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0113,69.91,No,500
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0155,69.91,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0074,69.91,No,500
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0107,69.91,No,200
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0125,70.16,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.014,70.16,No,500
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0122,70.16,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0169,70.26,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.014,70.67,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0135,70.99,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0207,70.99,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0118,70.99,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0215,70.99,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0206,70.99,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0105,70.99,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0118,70.99,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0112,70.99,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0148,70.99,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0195,70.99,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0163,70.99,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0132,70.99,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0145,70.99,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0157,70.99,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0175,70.99,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0112,70.99,No,500
0%27||+,Bypassed,Yes,unionAtk,Unknown,0.0175,70.99,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0228,70.99,No,200
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0117,70.99,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0148,70.99,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0195,70.99,No,500
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.011,70.99,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0118,70.99,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0176,70.99,No,500
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0157,70.99,No,200
0'or+,Bypassed,No,None,Unknown,0.0093,70.99,No,500
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0196,70.99,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0133,70.99,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0158,70.99,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0154,70.99,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0124,70.99,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.021,70.99,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0138,70.99,No,500
0'<@=.1+,Bypassed,No,None,Unknown,0.0122,70.99,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0144,70.99,No,500
0'<@=.1+,Bypassed,No,None,Unknown,0.0165,70.99,No,500
0'<@=1.%0b,Bypassed,No,None,Unknown,0.014,71.1,No,500
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0201,71.2,No,200
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0101,71.2,No,500
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0217,71.2,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0127,71.2,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.4862,71.2,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0127,71.2,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0116,71.2,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0137,71.29,No,500
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0121,71.43,No,500
0'<@!=1.+,Bypassed,No,None,Unknown,0.012,71.47,No,500
0'<@=.1+,Bypassed,No,None,Unknown,0.0247,71.56,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.008,71.56,No,200
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0115,71.56,No,500
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0098,71.56,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0158,71.69,No,500
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0185,71.81,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0092,71.81,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0126,71.81,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.014,70.99,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0257,70.99,No,200
0%27or%0b,Bypassed,Yes,unionAtk,Unknown,0.0143,70.99,No,200
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0213,70.99,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0135,70.99,No,500
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0173,70.99,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0185,70.99,No,200
0'<@=1%0b,Bypassed,No,None,Unknown,0.0202,70.99,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0148,70.99,No,500
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0151,70.99,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.026,70.99,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0129,70.99,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0126,70.99,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0181,70.99,No,200
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0125,70.99,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0099,70.99,No,500
0%27or%0b,Bypassed,Yes,unionAtk,Unknown,0.0202,70.99,No,200
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0236,70.99,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0234,70.99,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.012,70.99,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0141,70.99,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0203,70.99,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0125,70.99,No,200
0%27||+,Bypassed,Yes,unionAtk,Unknown,0.0169,70.99,No,200
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0131,70.99,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0142,70.99,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0155,70.99,No,500
0'<@=1+,Bypassed,No,None,Unknown,0.0163,70.99,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0144,70.99,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0117,70.99,No,500
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0135,70.99,No,200
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0187,71.1,No,200
0'<@=1%0b,Bypassed,No,None,Unknown,0.0124,71.2,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.018,71.2,No,200
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.019,71.2,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0143,71.2,No,500
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.4799,71.2,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0135,71.2,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0099,71.2,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0113,71.29,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0103,71.43,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0114,71.47,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0191,71.56,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0128,71.56,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0163,71.56,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0148,71.69,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.013,71.81,No,500
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0127,71.81,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0154,71.81,No,200
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0178,71.81,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0111,70.99,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0158,70.99,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0126,70.99,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0173,70.99,No,500
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0176,70.99,No,200
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0094,70.99,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0111,70.99,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0157,70.99,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.012,70.99,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0113,70.99,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0229,70.99,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0246,70.99,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0182,70.99,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0121,70.99,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0153,70.99,No,200
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0136,70.99,No,200
0'<@=1%0b,Bypassed,No,None,Unknown,0.0123,70.99,No,500
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0275,70.99,No,500
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0121,70.99,No,500
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0128,70.99,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0133,70.99,No,200
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0154,70.99,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0258,70.99,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0141,70.99,No,200
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0095,70.99,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0166,70.99,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0066,70.99,No,500
0%27or+,Bypassed,Yes,unionAtk,Unknown,0.016,70.99,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.017,70.99,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.0159,70.99,No,500
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.0165,70.99,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0293,71.1,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0175,71.2,No,500
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0146,71.2,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0219,71.2,No,500
0'<@=1+,Bypassed,No,None,Unknown,0.4871,71.2,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.013,71.2,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0082,71.2,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0117,71.29,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0144,71.43,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0138,71.52,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.01,71.56,No,500
0'<@!=1%0b,Bypassed,No,None,Unknown,0.013,71.56,No,500
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0133,71.56,No,500
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0105,71.69,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0128,71.81,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0114,71.81,No,500
0'<@=1+,Bypassed,No,None,Unknown,0.0072,71.81,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0146,71.81,No,500
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0321,71.81,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0159,70.99,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.0152,70.99,No,500
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0202,70.99,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0197,70.99,No,200
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.012,70.99,No,200
8%0b,Bypassed,Yes,unionAtk,Unknown,0.0155,70.99,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0135,70.99,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0137,70.99,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0148,70.99,No,200
0%27or%0b,Bypassed,Yes,unionAtk,Unknown,0.0132,70.99,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0144,70.99,No,200
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0222,70.99,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0174,70.99,No,500
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0142,70.99,No,500
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0094,70.99,No,500
9+,Bypassed,Yes,unionAtk,Unknown,0.016,70.99,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0177,70.99,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0125,70.99,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0118,70.99,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0199,70.99,No,200
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0183,70.99,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0157,70.99,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0114,70.99,No,500
0'or+,Bypassed,No,None,Unknown,0.02,70.99,No,500
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0239,70.99,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0127,70.99,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0077,70.99,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0185,70.99,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0128,70.99,No,500
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0153,71.1,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0171,71.2,No,200
0'<@=.1+,Bypassed,No,None,Unknown,0.0158,71.2,No,500
0'<@!=.1+,Bypassed,No,None,Unknown,0.0094,71.2,No,500
0'<@=.1+,Bypassed,No,None,Unknown,0.0159,71.2,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0212,71.2,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.479,71.2,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0119,71.2,No,500
0'<@!=1%0b,Bypassed,No,None,Unknown,0.0199,71.29,No,500
0'<@=.1+,Bypassed,No,None,Unknown,0.0085,71.4,No,500
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0113,71.47,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0078,71.47,No,200
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0109,71.56,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0097,71.56,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0145,71.56,No,500
0'<@=.1%0b,Bypassed,No,None,Unknown,0.008,71.69,No,500
0'<@=1+,Bypassed,No,None,Unknown,0.0097,71.81,No,500
0'<@=1.+,Bypassed,No,None,Unknown,0.0116,71.81,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0131,71.81,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0094,71.81,No,500
0%27<@!=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0099,71.81,No,200
0'<@=1+,Bypassed,No,None,Unknown,0.0153,70.99,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0142,70.99,No,200
0'<@!=1.%0b,Bypassed,No,None,Unknown,0.023,70.99,No,500
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.024,70.99,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.0151,70.99,No,500
0%27<@=1+,Bypassed,Yes,unionAtk,Unknown,0.0169,70.99,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0146,70.99,No,200
0%27<@!=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0073,70.99,No,200
0'<@=1.%0b,Bypassed,No,None,Unknown,0.0272,70.99,No,500
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0172,70.99,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0145,70.99,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0087,70.99,No,200
0'<@!=.1%0b,Bypassed,No,None,Unknown,0.0171,70.99,No,500
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0155,70.99,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0132,70.99,No,500
0%27<@!=1+,Bypassed,Yes,unionAtk,Unknown,0.0273,70.99,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0218,70.99,No,200
0'<@!=.1+,Bypassed,No,None,Unknown,0.016,70.99,No,500
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0171,70.99,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0237,70.99,No,200
0%27or+,Bypassed,Yes,unionAtk,Unknown,0.0165,70.99,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0179,70.99,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0203,70.99,No,200
0%27<@!=1.+,Bypassed,Yes,unionAtk,Unknown,0.0251,70.99,No,200
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0167,70.99,No,200
0%27<@=1%0b,Bypassed,Yes,unionAtk,Unknown,0.0222,70.99,No,200
0%27<@=.1%0b,Bypassed,Yes,unionAtk,Unknown,0.0222,70.99,No,200
0%27<@!=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.0138,71.1,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.016,71.2,No,500
0%27<@!=.1+,Bypassed,Yes,unionAtk,Unknown,0.0182,71.2,No,200
0'<@!=1.+,Bypassed,No,None,Unknown,0.0135,71.2,No,500
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.0131,71.2,No,200
0'<@=.1%0b,Bypassed,No,None,Unknown,0.4863,71.2,No,500
0%27<@=.1+,Bypassed,Yes,unionAtk,Unknown,0.0084,71.2,No,200
0'<@=1.+,Bypassed,No,None,Unknown,0.0129,71.29,No,500
0'<@!=1+,Bypassed,No,None,Unknown,0.0122,71.4,No,500
0'<@=1+,Bypassed,No,None,Unknown,0.009,71.47,No,500
0%27or%0b,Bypassed,Yes,unionAtk,Unknown,0.0166,71.52,No,200
0%27<@=1.+,Bypassed,Yes,unionAtk,Unknown,0.009,71.56,No,200
0%27<@=1.%0b,Bypassed,Yes,unionAtk,Unknown,0.012,71.56,No,200
0'<@!=1+,Bypassed,No,None,Unknown,0.0106,71.56,No,500
